gencodeId	geneSymbol	medianTPM	release	tissueId
ENSG00000118137.5	APOA1	0.52345	v7	Breast_Mammary_Tissue
ENSG00000118137.5	APOA1	0.31175	v7	Cells_EBV-transformed_lymphocytes
ENSG00000118137.5	APOA1	0.3715	v7	Cells_Transformed_fibroblasts
ENSG00000118137.5	APOA1	0.63065	v7	Cervix_Ectocervix
ENSG00000118137.5	APOA1	0.7061	v7	Cervix_Endocervix
ENSG00000118137.5	APOA1	0.7589	v7	Colon_Sigmoid
ENSG00000118137.5	APOA1	0.58035	v7	Colon_Transverse
ENSG00000118137.5	APOA1	0.7518	v7	Esophagus_Gastroesophageal_Junction
ENSG00000118137.5	APOA1	0.4613	v7	Esophagus_Mucosa
ENSG00000118137.5	APOA1	0.7564	v7	Esophagus_Muscularis
ENSG00000118137.5	APOA1	2.705	v7	Fallopian_Tube
ENSG00000118137.5	APOA1	5.567	v7	Heart_Atrial_Appendage
ENSG00000118137.5	APOA1	11.34	v7	Heart_Left_Ventricle
ENSG00000118137.5	APOA1	0.6166	v7	Kidney_Cortex
ENSG00000118137.5	APOA1	5751.0	v7	Liver
ENSG00000118137.5	APOA1	1.9269999999999998	v7	Lung
ENSG00000118137.5	APOA1	0.4689	v7	Minor_Salivary_Gland
ENSG00000118137.5	APOA1	0.26875	v7	Muscle_Skeletal
ENSG00000118137.5	APOA1	10.19	v7	Nerve_Tibial
ENSG00000118137.5	APOA1	16.5	v7	Ovary
ENSG00000118137.5	APOA1	0.49325	v7	Pancreas
ENSG00000118137.5	APOA1	3.05	v7	Pituitary
ENSG00000118137.5	APOA1	0.97305	v7	Prostate
ENSG00000118137.5	APOA1	0.3985	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000118137.5	APOA1	0.3577	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000118137.5	APOA1	156.2	v7	Small_Intestine_Terminal_Ileum
ENSG00000118137.5	APOA1	1.9455	v7	Spleen
ENSG00000118137.5	APOA1	5.862	v7	Stomach
ENSG00000118137.5	APOA1	445.4	v7	Testis
ENSG00000118137.5	APOA1	2.9735	v7	Thyroid
ENSG00000118137.5	APOA1	1.953	v7	Uterus
ENSG00000118137.5	APOA1	0.7748	v7	Vagina
ENSG00000118137.5	APOA1	0.5215	v7	Whole_Blood
ENSG00000158874.7	APOA2	0.20205	v7	Adipose_Subcutaneous
ENSG00000158874.7	APOA2	0.4137	v7	Adipose_Visceral_Omentum
ENSG00000158874.7	APOA2	0.27195	v7	Adrenal_Gland
ENSG00000158874.7	APOA2	0.3485	v7	Artery_Aorta
ENSG00000158874.7	APOA2	0.2774	v7	Artery_Coronary
ENSG00000158874.7	APOA2	0.1366	v7	Artery_Tibial
ENSG00000158874.7	APOA2	0.3204	v7	Bladder
ENSG00000158874.7	APOA2	0.09111	v7	Brain_Amygdala
ENSG00000158874.7	APOA2	1.1900000000000001E-1	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000158874.7	APOA2	0.57155	v7	Brain_Caudate_basal_ganglia
ENSG00000158874.7	APOA2	0.1162	v7	Brain_Cerebellar_Hemisphere
ENSG00000158874.7	APOA2	0.1943	v7	Brain_Cerebellum
ENSG00000158874.7	APOA2	0.1311	v7	Brain_Cortex
ENSG00000158874.7	APOA2	0.1082	v7	Brain_Frontal_Cortex_BA9
ENSG00000158874.7	APOA2	0.1904	v7	Brain_Hippocampus
ENSG00000158874.7	APOA2	0.1356	v7	Brain_Hypothalamus
ENSG00000158874.7	APOA2	0.4721	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000158874.7	APOA2	0.48325	v7	Brain_Putamen_basal_ganglia
ENSG00000158874.7	APOA2	0.0945	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000158874.7	APOA2	1.2300000000000001E-1	v7	Brain_Substantia_nigra
ENSG00000158874.7	APOA2	0.1677	v7	Breast_Mammary_Tissue
ENSG00000158874.7	APOA2	8.255499999999999E-2	v7	Cells_EBV-transformed_lymphocytes
ENSG00000158874.7	APOA2	0.1381	v7	Cells_Transformed_fibroblasts
ENSG00000158874.7	APOA2	0.44845	v7	Cervix_Ectocervix
ENSG00000158874.7	APOA2	0.3728	v7	Cervix_Endocervix
ENSG00000158874.7	APOA2	0.1426	v7	Colon_Sigmoid
ENSG00000158874.7	APOA2	0.1919	v7	Colon_Transverse
ENSG00000158874.7	APOA2	0.16975	v7	Esophagus_Gastroesophageal_Junction
ENSG00000158874.7	APOA2	0.2323	v7	Esophagus_Mucosa
ENSG00000158874.7	APOA2	0.2037	v7	Esophagus_Muscularis
ENSG00000158874.7	APOA2	0.5838	v7	Fallopian_Tube
ENSG00000158874.7	APOA2	0.2137	v7	Heart_Atrial_Appendage
ENSG00000158874.7	APOA2	0.05985	v7	Heart_Left_Ventricle
ENSG00000158874.7	APOA2	0.2849	v7	Kidney_Cortex
ENSG00000158874.7	APOA2	4629.0	v7	Liver
ENSG00000158874.7	APOA2	0.7153	v7	Lung
ENSG00000158874.7	APOA2	0.1745	v7	Minor_Salivary_Gland
ENSG00000158874.7	APOA2	5.0664999999999995E-2	v7	Muscle_Skeletal
ENSG00000158874.7	APOA2	0.22165	v7	Nerve_Tibial
ENSG00000158874.7	APOA2	0.3048	v7	Ovary
ENSG00000158874.7	APOA2	0.19445	v7	Pancreas
ENSG00000158874.7	APOA2	0.4609	v7	Pituitary
ENSG00000158874.7	APOA2	0.2502	v7	Prostate
ENSG00000158874.7	APOA2	0.1322	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000158874.7	APOA2	0.1314	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000158874.7	APOA2	0.2167	v7	Small_Intestine_Terminal_Ileum
ENSG00000158874.7	APOA2	0.43695	v7	Spleen
ENSG00000158874.7	APOA2	0.2471	v7	Stomach
ENSG00000158874.7	APOA2	0.9205	v7	Testis
ENSG00000158874.7	APOA2	0.2071	v7	Thyroid
ENSG00000158874.7	APOA2	0.2708	v7	Uterus
ENSG00000158874.7	APOA2	0.2313	v7	Vagina
ENSG00000158874.7	APOA2	1.253	v7	Whole_Blood
ENSG00000130208.5	APOC1	19.425	v7	Adipose_Subcutaneous
ENSG00000130208.5	APOC1	11.3	v7	Adipose_Visceral_Omentum
ENSG00000130208.5	APOC1	708.8	v7	Adrenal_Gland
ENSG00000130208.5	APOC1	5.426	v7	Artery_Aorta
ENSG00000130208.5	APOC1	8.082	v7	Artery_Coronary
ENSG00000130208.5	APOC1	1.016	v7	Artery_Tibial
ENSG00000130208.5	APOC1	5.146	v7	Bladder
ENSG00000130208.5	APOC1	50.275	v7	Brain_Amygdala
ENSG00000130208.5	APOC1	10.36	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000130208.5	APOC1	150.7	v7	Brain_Caudate_basal_ganglia
ENSG00000130208.5	APOC1	3.1045	v7	Brain_Cerebellar_Hemisphere
ENSG00000130208.5	APOC1	2.9960000000000004	v7	Brain_Cerebellum
ENSG00000130208.5	APOC1	9.479	v7	Brain_Cortex
ENSG00000130208.5	APOC1	9.53	v7	Brain_Frontal_Cortex_BA9
ENSG00000130208.5	APOC1	25.07	v7	Brain_Hippocampus
ENSG00000130208.5	APOC1	87.39	v7	Brain_Hypothalamus
ENSG00000130208.5	APOC1	146.0	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000130208.5	APOC1	129.0	v7	Brain_Putamen_basal_ganglia
ENSG00000130208.5	APOC1	64.03	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000130208.5	APOC1	153.1	v7	Brain_Substantia_nigra
ENSG00000130208.5	APOC1	26.725	v7	Breast_Mammary_Tissue
ENSG00000130208.5	APOC1	1.7005	v7	Cells_EBV-transformed_lymphocytes
ENSG00000130208.5	APOC1	4.8580000000000005	v7	Cells_Transformed_fibroblasts
ENSG00000130208.5	APOC1	9.585	v7	Cervix_Ectocervix
ENSG00000130208.5	APOC1	14.98	v7	Cervix_Endocervix
ENSG00000130208.5	APOC1	2.0980000000000003	v7	Colon_Sigmoid
ENSG00000130208.5	APOC1	8.939	v7	Colon_Transverse
ENSG00000130208.5	APOC1	1.0855	v7	Esophagus_Gastroesophageal_Junction
ENSG00000130208.5	APOC1	1.815	v7	Esophagus_Mucosa
ENSG00000130208.5	APOC1	1.1440000000000001	v7	Esophagus_Muscularis
ENSG00000130208.5	APOC1	16.84	v7	Fallopian_Tube
ENSG00000130208.5	APOC1	1.984	v7	Heart_Atrial_Appendage
ENSG00000130208.5	APOC1	0.8023	v7	Heart_Left_Ventricle
ENSG00000130208.5	APOC1	3.403	v7	Kidney_Cortex
ENSG00000130208.5	APOC1	2836.0	v7	Liver
ENSG00000130208.5	APOC1	128.9	v7	Lung
ENSG00000130208.5	APOC1	6.721	v7	Minor_Salivary_Gland
ENSG00000130208.5	APOC1	2.8825	v7	Muscle_Skeletal
ENSG00000130208.5	APOC1	9.0195	v7	Nerve_Tibial
ENSG00000130208.5	APOC1	23.0	v7	Ovary
ENSG00000130208.5	APOC1	1.7015	v7	Pancreas
ENSG00000130208.5	APOC1	9.124	v7	Pituitary
ENSG00000130208.5	APOC1	5.504	v7	Prostate
ENSG00000130208.5	APOC1	15.25	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000130208.5	APOC1	8.465	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000130208.5	APOC1	15.14	v7	Small_Intestine_Terminal_Ileum
ENSG00000130208.5	APOC1	123.35	v7	Spleen
ENSG00000130208.5	APOC1	5.015	v7	Stomach
ENSG00000130208.5	APOC1	10.06	v7	Testis
ENSG00000130208.5	APOC1	14.4	v7	Thyroid
ENSG00000130208.5	APOC1	2.978	v7	Uterus
ENSG00000130208.5	APOC1	4.934	v7	Vagina
ENSG00000130208.5	APOC1	1.065	v7	Whole_Blood
ENSG00000110245.7	APOC3	0.1754	v7	Adipose_Subcutaneous
ENSG00000110245.7	APOC3	0.4171	v7	Adipose_Visceral_Omentum
ENSG00000110245.7	APOC3	0.33215	v7	Adrenal_Gland
ENSG00000110245.7	APOC3	0.3377	v7	Artery_Aorta
ENSG00000110245.7	APOC3	0.3209	v7	Artery_Coronary
ENSG00000110245.7	APOC3	0.1556	v7	Artery_Tibial
ENSG00000110245.7	APOC3	0.1631	v7	Bladder
ENSG00000110245.7	APOC3	0.048295	v7	Brain_Amygdala
ENSG00000110245.7	APOC3	0.0	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000110245.7	APOC3	0.06755	v7	Brain_Caudate_basal_ganglia
ENSG00000110245.7	APOC3	0.1229	v7	Brain_Cerebellar_Hemisphere
ENSG00000110245.7	APOC3	0.3758	v7	Brain_Cerebellum
ENSG00000110245.7	APOC3	0.1085	v7	Brain_Cortex
ENSG00000110245.7	APOC3	3.5230000000000004E-2	v7	Brain_Frontal_Cortex_BA9
ENSG00000110245.7	APOC3	0.02767	v7	Brain_Hippocampus
ENSG00000110245.7	APOC3	0.07081	v7	Brain_Hypothalamus
ENSG00000110245.7	APOC3	0.04415	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000110245.7	APOC3	0.03048	v7	Brain_Putamen_basal_ganglia
ENSG00000110245.7	APOC3	8.557000000000001E-2	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000110245.7	APOC3	0.0	v7	Brain_Substantia_nigra
ENSG00000110245.7	APOC3	0.32475	v7	Breast_Mammary_Tissue
ENSG00000110245.7	APOC3	0.1293	v7	Cells_EBV-transformed_lymphocytes
ENSG00000110245.7	APOC3	0.3898	v7	Cells_Transformed_fibroblasts
ENSG00000110245.7	APOC3	0.52725	v7	Cervix_Ectocervix
ENSG00000110245.7	APOC3	0.1632	v7	Cervix_Endocervix
ENSG00000110245.7	APOC3	0.2867	v7	Colon_Sigmoid
ENSG00000110245.7	APOC3	0.3812	v7	Colon_Transverse
ENSG00000110245.7	APOC3	0.2944	v7	Esophagus_Gastroesophageal_Junction
ENSG00000110245.7	APOC3	0.3199	v7	Esophagus_Mucosa
ENSG00000110245.7	APOC3	0.2678	v7	Esophagus_Muscularis
ENSG00000110245.7	APOC3	0.4143	v7	Fallopian_Tube
ENSG00000110245.7	APOC3	0.2021	v7	Heart_Atrial_Appendage
ENSG00000110245.7	APOC3	0.07163	v7	Heart_Left_Ventricle
ENSG00000110245.7	APOC3	1.331	v7	Kidney_Cortex
ENSG00000110245.7	APOC3	7694.0	v7	Liver
ENSG00000110245.7	APOC3	3.7200000000000005E-1	v7	Lung
ENSG00000110245.7	APOC3	0.2218	v7	Minor_Salivary_Gland
ENSG00000110245.7	APOC3	0.078635	v7	Muscle_Skeletal
ENSG00000110245.7	APOC3	0.13775	v7	Nerve_Tibial
ENSG00000110245.7	APOC3	0.3999	v7	Ovary
ENSG00000110245.7	APOC3	0.34555	v7	Pancreas
ENSG00000110245.7	APOC3	0.3946	v7	Pituitary
ENSG00000110245.7	APOC3	4.3700000000000006E-1	v7	Prostate
ENSG00000110245.7	APOC3	0.2199	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000110245.7	APOC3	0.1093	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000110245.7	APOC3	232.2	v7	Small_Intestine_Terminal_Ileum
ENSG00000110245.7	APOC3	5.660000000000001E-1	v7	Spleen
ENSG00000110245.7	APOC3	0.39765	v7	Stomach
ENSG00000110245.7	APOC3	1.0090000000000001	v7	Testis
ENSG00000110245.7	APOC3	0.29455	v7	Thyroid
ENSG00000110245.7	APOC3	0.4568	v7	Uterus
ENSG00000110245.7	APOC3	0.3351	v7	Vagina
ENSG00000110245.7	APOC3	0.7139	v7	Whole_Blood
ENSG00000130203.5	APOE	434.35	v7	Adipose_Subcutaneous
ENSG00000130203.5	APOE	252.7	v7	Adipose_Visceral_Omentum
ENSG00000130203.5	APOE	3650.5	v7	Adrenal_Gland
ENSG00000130203.5	APOE	97.73	v7	Artery_Aorta
ENSG00000130203.5	APOE	203.7	v7	Artery_Coronary
ENSG00000130203.5	APOE	22.92	v7	Artery_Tibial
ENSG00000130203.5	APOE	69.04	v7	Bladder
ENSG00000130203.5	APOE	1085.0	v7	Brain_Amygdala
ENSG00000130203.5	APOE	737.7	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000130203.5	APOE	1528.0	v7	Brain_Caudate_basal_ganglia
ENSG00000130203.5	APOE	612.55	v7	Brain_Cerebellar_Hemisphere
ENSG00000130203.5	APOE	732.2	v7	Brain_Cerebellum
ENSG00000130203.5	APOE	611.5	v7	Brain_Cortex
ENSG00000130203.5	APOE	575.1	v7	Brain_Frontal_Cortex_BA9
ENSG00000130203.5	APOE	608.2	v7	Brain_Hippocampus
ENSG00000130203.5	APOE	981.0	v7	Brain_Hypothalamus
ENSG00000130203.5	APOE	1604.0	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000130203.5	APOE	1459.5	v7	Brain_Putamen_basal_ganglia
ENSG00000130203.5	APOE	641.5	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000130203.5	APOE	1615.5	v7	Brain_Substantia_nigra
ENSG00000130203.5	APOE	330.25	v7	Breast_Mammary_Tissue
ENSG00000130203.5	APOE	2.7875	v7	Cells_EBV-transformed_lymphocytes
ENSG00000130203.5	APOE	50.67	v7	Cells_Transformed_fibroblasts
ENSG00000130203.5	APOE	210.95	v7	Cervix_Ectocervix
ENSG00000130203.5	APOE	264.5	v7	Cervix_Endocervix
ENSG00000130203.5	APOE	62.72	v7	Colon_Sigmoid
ENSG00000130203.5	APOE	113.5	v7	Colon_Transverse
ENSG00000130203.5	APOE	15.795	v7	Esophagus_Gastroesophageal_Junction
ENSG00000130203.5	APOE	30.92	v7	Esophagus_Mucosa
ENSG00000130203.5	APOE	13.54	v7	Esophagus_Muscularis
ENSG00000130203.5	APOE	134.0	v7	Fallopian_Tube
ENSG00000130203.5	APOE	89.67	v7	Heart_Atrial_Appendage
ENSG00000130203.5	APOE	20.59	v7	Heart_Left_Ventricle
ENSG00000130203.5	APOE	527.7	v7	Kidney_Cortex
ENSG00000130203.5	APOE	3259.0	v7	Liver
ENSG00000130203.5	APOE	276.8	v7	Lung
ENSG00000130203.5	APOE	61.93	v7	Minor_Salivary_Gland
ENSG00000130203.5	APOE	8.6455	v7	Muscle_Skeletal
ENSG00000130203.5	APOE	80.105	v7	Nerve_Tibial
ENSG00000130203.5	APOE	560.4	v7	Ovary
ENSG00000130203.5	APOE	13.895	v7	Pancreas
ENSG00000130203.5	APOE	102.2	v7	Pituitary
ENSG00000130203.5	APOE	35.87	v7	Prostate
ENSG00000130203.5	APOE	414.4	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000130203.5	APOE	322.0	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000130203.5	APOE	154.7	v7	Small_Intestine_Terminal_Ileum
ENSG00000130203.5	APOE	776.8	v7	Spleen
ENSG00000130203.5	APOE	36.25	v7	Stomach
ENSG00000130203.5	APOE	196.6	v7	Testis
ENSG00000130203.5	APOE	194.8	v7	Thyroid
ENSG00000130203.5	APOE	51.32	v7	Uterus
ENSG00000130203.5	APOE	159.9	v7	Vagina
ENSG00000130203.5	APOE	3.0580000000000003	v7	Whole_Blood
ENSG00000091583.6	APOH	4.9335000000000004E-2	v7	Adipose_Subcutaneous
ENSG00000091583.6	APOH	0.09915	v7	Adipose_Visceral_Omentum
ENSG00000091583.6	APOH	0.1959	v7	Adrenal_Gland
ENSG00000091583.6	APOH	0.1889	v7	Artery_Aorta
ENSG00000091583.6	APOH	0.1572	v7	Artery_Coronary
ENSG00000091583.6	APOH	3.0560000000000004E-2	v7	Artery_Tibial
ENSG00000091583.6	APOH	0.2991	v7	Bladder
ENSG00000091583.6	APOH	0.0	v7	Brain_Amygdala
ENSG00000091583.6	APOH	0.0	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000091583.6	APOH	0.0	v7	Brain_Caudate_basal_ganglia
ENSG00000091583.6	APOH	0.078855	v7	Brain_Cerebellar_Hemisphere
ENSG00000091583.6	APOH	0.1106	v7	Brain_Cerebellum
ENSG00000091583.6	APOH	0.048675	v7	Brain_Cortex
ENSG00000091583.6	APOH	0.0	v7	Brain_Frontal_Cortex_BA9
ENSG00000091583.6	APOH	0.0185	v7	Brain_Hippocampus
ENSG00000091583.6	APOH	3.3839999999999995E-2	v7	Brain_Hypothalamus
ENSG00000091583.6	APOH	0.02014	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000091583.6	APOH	0.0	v7	Brain_Putamen_basal_ganglia
ENSG00000091583.6	APOH	0.1914	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000091583.6	APOH	0.02254	v7	Brain_Substantia_nigra
ENSG00000091583.6	APOH	0.11035	v7	Breast_Mammary_Tissue
ENSG00000091583.6	APOH	0.04715	v7	Cells_EBV-transformed_lymphocytes
ENSG00000091583.6	APOH	0.161	v7	Cells_Transformed_fibroblasts
ENSG00000091583.6	APOH	0.39855	v7	Cervix_Ectocervix
ENSG00000091583.6	APOH	0.2716	v7	Cervix_Endocervix
ENSG00000091583.6	APOH	0.5363	v7	Colon_Sigmoid
ENSG00000091583.6	APOH	0.54325	v7	Colon_Transverse
ENSG00000091583.6	APOH	0.14725	v7	Esophagus_Gastroesophageal_Junction
ENSG00000091583.6	APOH	0.1522	v7	Esophagus_Mucosa
ENSG00000091583.6	APOH	0.1885	v7	Esophagus_Muscularis
ENSG00000091583.6	APOH	0.3848	v7	Fallopian_Tube
ENSG00000091583.6	APOH	0.1173	v7	Heart_Atrial_Appendage
ENSG00000091583.6	APOH	0.0282	v7	Heart_Left_Ventricle
ENSG00000091583.6	APOH	1.629	v7	Kidney_Cortex
ENSG00000091583.6	APOH	3046.0	v7	Liver
ENSG00000091583.6	APOH	2.166	v7	Lung
ENSG00000091583.6	APOH	0.127	v7	Minor_Salivary_Gland
ENSG00000091583.6	APOH	0.0	v7	Muscle_Skeletal
ENSG00000091583.6	APOH	0.11345	v7	Nerve_Tibial
ENSG00000091583.6	APOH	0.2231	v7	Ovary
ENSG00000091583.6	APOH	4.6315	v7	Pancreas
ENSG00000091583.6	APOH	0.2483	v7	Pituitary
ENSG00000091583.6	APOH	0.2579	v7	Prostate
ENSG00000091583.6	APOH	0.06612	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000091583.6	APOH	0.04508	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000091583.6	APOH	0.4232	v7	Small_Intestine_Terminal_Ileum
ENSG00000091583.6	APOH	0.2328	v7	Spleen
ENSG00000091583.6	APOH	2.434	v7	Stomach
ENSG00000091583.6	APOH	0.3373	v7	Testis
ENSG00000091583.6	APOH	0.12275	v7	Thyroid
ENSG00000091583.6	APOH	0.2342	v7	Uterus
ENSG00000091583.6	APOH	0.1721	v7	Vagina
ENSG00000091583.6	APOH	0.312	v7	Whole_Blood
ENSG00000169136.4	ATF5	43.115	v7	Adipose_Subcutaneous
ENSG00000169136.4	ATF5	30.41	v7	Adipose_Visceral_Omentum
ENSG00000169136.4	ATF5	45.46	v7	Adrenal_Gland
ENSG00000169136.4	ATF5	23.51	v7	Artery_Aorta
ENSG00000169136.4	ATF5	32.29	v7	Artery_Coronary
ENSG00000169136.4	ATF5	23.1	v7	Artery_Tibial
ENSG00000169136.4	ATF5	23.21	v7	Bladder
ENSG00000169136.4	ATF5	11.175	v7	Brain_Amygdala
ENSG00000169136.4	ATF5	11.91	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000169136.4	ATF5	13.155	v7	Brain_Caudate_basal_ganglia
ENSG00000169136.4	ATF5	11.82	v7	Brain_Cerebellar_Hemisphere
ENSG00000169136.4	ATF5	11.02	v7	Brain_Cerebellum
ENSG00000169136.4	ATF5	11.275	v7	Brain_Cortex
ENSG00000169136.4	ATF5	13.3	v7	Brain_Frontal_Cortex_BA9
ENSG00000169136.4	ATF5	12.11	v7	Brain_Hippocampus
ENSG00000169136.4	ATF5	14.14	v7	Brain_Hypothalamus
ENSG00000169136.4	ATF5	17.11	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000169136.4	ATF5	11.255	v7	Brain_Putamen_basal_ganglia
ENSG00000169136.4	ATF5	20.77	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000169136.4	ATF5	13.59	v7	Brain_Substantia_nigra
ENSG00000169136.4	ATF5	34.845	v7	Breast_Mammary_Tissue
ENSG00000169136.4	ATF5	161.0	v7	Cells_EBV-transformed_lymphocytes
ENSG00000169136.4	ATF5	101.4	v7	Cells_Transformed_fibroblasts
ENSG00000169136.4	ATF5	20.55	v7	Cervix_Ectocervix
ENSG00000169136.4	ATF5	23.84	v7	Cervix_Endocervix
ENSG00000169136.4	ATF5	19.51	v7	Colon_Sigmoid
ENSG00000169136.4	ATF5	19.735	v7	Colon_Transverse
ENSG00000169136.4	ATF5	34.705	v7	Esophagus_Gastroesophageal_Junction
ENSG00000169136.4	ATF5	18.04	v7	Esophagus_Mucosa
ENSG00000169136.4	ATF5	28.235	v7	Esophagus_Muscularis
ENSG00000169136.4	ATF5	39.38	v7	Fallopian_Tube
ENSG00000169136.4	ATF5	10.85	v7	Heart_Atrial_Appendage
ENSG00000169136.4	ATF5	6.472	v7	Heart_Left_Ventricle
ENSG00000169136.4	ATF5	20.53	v7	Kidney_Cortex
ENSG00000169136.4	ATF5	1259.0	v7	Liver
ENSG00000169136.4	ATF5	25.08	v7	Lung
ENSG00000169136.4	ATF5	23.33	v7	Minor_Salivary_Gland
ENSG00000169136.4	ATF5	14.39	v7	Muscle_Skeletal
ENSG00000169136.4	ATF5	34.87	v7	Nerve_Tibial
ENSG00000169136.4	ATF5	20.58	v7	Ovary
ENSG00000169136.4	ATF5	9.936	v7	Pancreas
ENSG00000169136.4	ATF5	18.81	v7	Pituitary
ENSG00000169136.4	ATF5	32.49	v7	Prostate
ENSG00000169136.4	ATF5	19.6	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000169136.4	ATF5	21.34	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000169136.4	ATF5	24.92	v7	Small_Intestine_Terminal_Ileum
ENSG00000169136.4	ATF5	30.21	v7	Spleen
ENSG00000169136.4	ATF5	20.65	v7	Stomach
ENSG00000169136.4	ATF5	61.05	v7	Testis
ENSG00000169136.4	ATF5	27.585	v7	Thyroid
ENSG00000169136.4	ATF5	21.23	v7	Uterus
ENSG00000169136.4	ATF5	21.05	v7	Vagina
ENSG00000169136.4	ATF5	9.974	v7	Whole_Blood
ENSG00000125730.12	C3	354.75	v7	Adipose_Subcutaneous
ENSG00000125730.12	C3	901.3	v7	Adipose_Visceral_Omentum
ENSG00000125730.12	C3	440.55	v7	Adrenal_Gland
ENSG00000125730.12	C3	167.2	v7	Artery_Aorta
ENSG00000125730.12	C3	459.6	v7	Artery_Coronary
ENSG00000125730.12	C3	119.3	v7	Artery_Tibial
ENSG00000125730.12	C3	394.0	v7	Bladder
ENSG00000125730.12	C3	18.485	v7	Brain_Amygdala
ENSG00000125730.12	C3	9.38	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000125730.12	C3	19.615	v7	Brain_Caudate_basal_ganglia
ENSG00000125730.12	C3	5.8725	v7	Brain_Cerebellar_Hemisphere
ENSG00000125730.12	C3	4.7219999999999995	v7	Brain_Cerebellum
ENSG00000125730.12	C3	9.5385	v7	Brain_Cortex
ENSG00000125730.12	C3	11.05	v7	Brain_Frontal_Cortex_BA9
ENSG00000125730.12	C3	20.98	v7	Brain_Hippocampus
ENSG00000125730.12	C3	29.84	v7	Brain_Hypothalamus
ENSG00000125730.12	C3	15.35	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000125730.12	C3	12.475	v7	Brain_Putamen_basal_ganglia
ENSG00000125730.12	C3	94.2	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000125730.12	C3	51.75	v7	Brain_Substantia_nigra
ENSG00000125730.12	C3	378.05	v7	Breast_Mammary_Tissue
ENSG00000125730.12	C3	1.4869999999999999	v7	Cells_EBV-transformed_lymphocytes
ENSG00000125730.12	C3	161.8	v7	Cells_Transformed_fibroblasts
ENSG00000125730.12	C3	57.0	v7	Cervix_Ectocervix
ENSG00000125730.12	C3	243.6	v7	Cervix_Endocervix
ENSG00000125730.12	C3	204.4	v7	Colon_Sigmoid
ENSG00000125730.12	C3	112.15	v7	Colon_Transverse
ENSG00000125730.12	C3	314.1	v7	Esophagus_Gastroesophageal_Junction
ENSG00000125730.12	C3	66.87	v7	Esophagus_Mucosa
ENSG00000125730.12	C3	288.35	v7	Esophagus_Muscularis
ENSG00000125730.12	C3	632.6	v7	Fallopian_Tube
ENSG00000125730.12	C3	177.6	v7	Heart_Atrial_Appendage
ENSG00000125730.12	C3	49.31	v7	Heart_Left_Ventricle
ENSG00000125730.12	C3	18.07	v7	Kidney_Cortex
ENSG00000125730.12	C3	1660.0	v7	Liver
ENSG00000125730.12	C3	319.7	v7	Lung
ENSG00000125730.12	C3	225.9	v7	Minor_Salivary_Gland
ENSG00000125730.12	C3	24.055	v7	Muscle_Skeletal
ENSG00000125730.12	C3	200.95	v7	Nerve_Tibial
ENSG00000125730.12	C3	221.4	v7	Ovary
ENSG00000125730.12	C3	77.76	v7	Pancreas
ENSG00000125730.12	C3	24.93	v7	Pituitary
ENSG00000125730.12	C3	48.4	v7	Prostate
ENSG00000125730.12	C3	70.53	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000125730.12	C3	73.87	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000125730.12	C3	214.2	v7	Small_Intestine_Terminal_Ileum
ENSG00000125730.12	C3	4.4795	v7	Spleen
ENSG00000125730.12	C3	59.61	v7	Stomach
ENSG00000125730.12	C3	20.78	v7	Testis
ENSG00000125730.12	C3	183.2	v7	Thyroid
